govid|english_name|address
3075|FESDI EMPLOYMENT CENTRE|Office 2, 7th floor, United Success Commercial Centre, 508 Jaffe Road, Causeway Bay, Hong Kong

566|Glory Semesta Manpower Limited|Room 2008, 20th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Sheung Wan, Hong Kong
1299|Cheers Employment Limited|Room 2008, 20th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Sheung Wan, Hong Kong

650|WINWIN EMPLOYMENT CENTRE LIMITED|Shop 29, Ground floor, Laguna Arcade, Phase 3, Laguna City, Cha Kwo Ling Road, Lam Tin, Kowloon
89|Laguna Employment Service|Shop 29, Ground floor, Laguna Arcade, Phase 3, Laguna City, Cha Kwo Ling Road, Lam Tin, Kowloon

651|Olivine Recruitment Services Limited|Shop 19, Ground floor, Bank Building, 259-269 Des Voeux Road West, Sai Ying Pun, Hong Kong
667|JOB'S ARE US COMPANY LIMITED|Shop 19, Ground floor, Bank Building, 259-269 Des Voeux Road West, Sai Ying Pun, Hong Kong

662|Happy Maids Employment Centre Limited|Unit 203, 2nd floor, Sam Cheong Building, 216-220 Des Voeux Road Central, Sheung Wan, Hong Kong
2403|CAREGIVER CO.|Unit 203, 2nd floor, Sam Cheong Building, 216-220 Des Voeux Road Central, Sheung Wan, Hong Kong

667|JOB'S ARE US COMPANY LIMITED|Shop 11A, Ground floor, 118 Connaught Road West, 118 Connaught Road West, Sai Ying Pun, Hong Kong
651|Olivine Recruitment Services Limited|Shop 11A, Ground floor, 118 Connaught Road West, 118 Connaught Road West, Sai Ying Pun, Hong Kong

754|Po Sing Employment Service Centre Limited|Shop I, Ground floor, Continental Mansion, 294 King's Road, North Point, Hong Kong
580|Beautiful House Employment Agency|Shop I, Ground floor, Continental Mansion, 294 King's Road, North Point, Hong Kong
3722|F & P Employment Services Limited|Shop I, Ground floor, Continental Mansion, 294 King's Road, North Point, Hong Kong

801|HAPPY YO YO OVERSEA EMPLOYMENT AGENCY|Shop 1A7, Ground floor, Whampoa Estate, 99-109 Dock Street, Hung Hom, Kowloon
3343|KING'S ONE EMPLOYMENT AGENCY|Shop 1A7, Ground floor, Whampoa Estate, 99-109 Dock Street, Hung Hom, Kowloon
3335|LINCOLN EMPLOYMENT AGENCY|Shop 1A7, Ground floor, Whampoa Estate, 99-109 Dock Street, Hung Hom, Kowloon

805|Convoy Employment Consultant Limited|Room C, 1st floor, King Fung Building, 60-62 Kwong Fuk Road, Tai Po, New Territories
1445|Asia-Ex Employment Centre|Room C, 1st floor, King Fung Building, 60-62 Kwong Fuk Road, Tai Po, New Territories
1890|WARM HOUSE EMPLOYMENT SERVICES CENTRE LIMITED|Room C, 1st floor, King Fung Building, 60-62 Kwong Fuk Road, Tai Po, New Territories

1010|GOLDEN MOON EMPLOYMENT CO.|Shop 55, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
4193|CAPITAL SUN EMPLOYMENT CENTRE|Shop 55, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
698|C & R Employment Agency|Shop 55, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1539|L AND A EMPLOYMENT AGENCY|Shop 55, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2779|Gold Profit Employment Agency|Shop 55, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories

1140|MASS TRINITY INTERNATIONAL LIMITED|Room 706, 7th floor, Tung Ming Building, 40-42 Des Voeux Road Central, Central, Hong Kong
14|Top Services and Company|Room 706, 7th floor, Tung Ming Building, 40-42 Des Voeux Road Central, Central, Hong Kong
1528|Top Aid Employment & Travel Services|Room 706, 7th floor, Tung Ming Building, 40-42 Des Voeux Road Central, Central, Hong Kong

1179|AMAHSEARCH LIMITED|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
201|J.V.S. Investments|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
406|SUNTEK ENTERPRISE LIMITED|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
3174|FABULOUS EMPLOYMENT AGENCY|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
502|Frank Express Employment Centre|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
1796|Bandung Enterprises|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong

1228|AA Plus Employment Agency Company Limited|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
328|Family Care Employment Agency|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
1664|R.O.A. Personnel and Employment Agency|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
2412|Modern Employment Agency Company|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
595|ABNC EMPLOYMENT AGENCIES CO.|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
2108|R&E; Employment Agency|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
3202|CITY EMPLOYMENT PARADISE CO.|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
2927|TAYLOR AGENCY CO|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
896|STAR CARE EMPLOYMENT AGENCY|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
580|Beautiful House Employment Agency|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
3722|F & P Employment Services Limited|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong

1397|FURTHER CREATION EMPLOYMENT CENTRE|Room 1709-10, 17th floor, Crawford House, 70 Queen's Road Central, Central, Hong Kong
3242|Kex Industrial Company|Room 1709-10, 17th floor, Crawford House, 70 Queen's Road Central, Central, Hong Kong

1398|FURTHER CREATION EMPLOYMENT CENTRE|Flat A, 15th floor, Prosperous Commercial Building, 54 Jardine's Bazaar, Causeway Bay, Hong Kong
1315|KAH KAH EMPLOYMENT|Flat A, 15th floor, Prosperous Commercial Building, 54 Jardine's Bazaar, Causeway Bay, Hong Kong

1458|C.A.N.A. PLACEMENT SERVICES LIMITED|Shop 88, Ground floor, Eastern Plaza, Koway Court, 111 Chai Wan Road, Chai Wan, Hong Kong
1166|High Quality Agency Limited|Shop 88, Ground floor, Eastern Plaza, Koway Court, 111 Chai Wan Road, Chai Wan, Hong Kong

1467|Joe Employment (Oversea) Agency Co|Shop B27, 1st floor, Richly Plaza, Kingswood Villas, Tin Shui Wai, New Territories
2190|BONBON EMPLOYMENT AGENCY CENTRE|Shop B27, 1st floor, Richly Plaza, Kingswood Villas, Tin Shui Wai, New Territories
3998|GRAND WINNERS EMPLOYMENT CENTRE|Shop B27, 1st floor, Richly Plaza, Kingswood Villas, Tin Shui Wai, New Territories
1818|Grand Palace Employment Agency Centre|Shop B27, 1st floor, Richly Plaza, Kingswood Villas, Tin Shui Wai, New Territories

1471|ASIA EXPANSION LIMITED|Unit B, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon
3892|Darren Maid Service|Unit B, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon
2068|SUKI EMPLOYMENT SERVICE COMPANY|Unit B, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon
203|LUXERY COMPANY|Unit B, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon
876|VIEW RISE MAID SERVICE|Unit B, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon

1484|MADAM JOE PROFESSIONAL DOMESTIC SERVICES COMPANY|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong
70|Great Top Employment Service Centre|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong
208|Mabros Employment Agency|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong
1687|MY SWEET HOME EMPLOYMENT AGENCY|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong
642|Hong Maid Employment Agency|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong
696|Find a Foreign Employer Agency|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong

1486|EAST ASIA BRIDGE CONSULT LIMITED|Room 0079, Ground floor, Smiling Shau Kei Wan Plaza, 360A Shau Kei Wan Road, Shau Kei Wan, Hong Kong
3102|UP STAR EMPLOYMENT AGENCY LIMITED|Room 0079, Ground floor, Smiling Shau Kei Wan Plaza, 360A Shau Kei Wan Road, Shau Kei Wan, Hong Kong
3383|Best of Best (BOB) Employment Centre|Room 0079, Ground floor, Smiling Shau Kei Wan Plaza, 360A Shau Kei Wan Road, Shau Kei Wan, Hong Kong

1687|MY SWEET HOME EMPLOYMENT AGENCY|Room 502, 5th floor, On Lok Yuen Building, 25-27A Des Voeux Road Central, Central, Hong Kong
70|Great Top Employment Service Centre|Room 502, 5th floor, On Lok Yuen Building, 25-27A Des Voeux Road Central, Central, Hong Kong
208|Mabros Employment Agency|Room 502, 5th floor, On Lok Yuen Building, 25-27A Des Voeux Road Central, Central, Hong Kong
1484|MADAM JOE PROFESSIONAL DOMESTIC SERVICES COMPANY|Room 502, 5th floor, On Lok Yuen Building, 25-27A Des Voeux Road Central, Central, Hong Kong
2194|Rising Sun Employment Agency|Room 502, 5th floor, On Lok Yuen Building, 25-27A Des Voeux Road Central, Central, Hong Kong
696|Find a Foreign Employer Agency|Room 502, 5th floor, On Lok Yuen Building, 25-27A Des Voeux Road Central, Central, Hong Kong
642|Hong Maid Employment Agency|Room 502, 5th floor, On Lok Yuen Building, 25-27A Des Voeux Road Central, Central, Hong Kong

1890|WARM HOUSE EMPLOYMENT SERVICES CENTRE LIMITED|No. 116, 1st floor, Kwong Fuk Building, 114-124 Kwong Fuk Road, Tai Po, New Territories
226|ASIA-ONE EMPLOYMENT AGENCY|No. 116, 1st floor, Kwong Fuk Building, 114-124 Kwong Fuk Road, Tai Po, New Territories
805|Convoy Employment Consultant Limited|No. 116, 1st floor, Kwong Fuk Building, 114-124 Kwong Fuk Road, Tai Po, New Territories

1891|WARM HOUSE EMPLOYMENT SERVICES CENTRE LIMITED|Room 69, 2nd floor, Houston Centre, 63 Mody Road, Tsim Sha Tsui East, Kowloon
2611|Top Century Employment Centre|Room 69, 2nd floor, Houston Centre, 63 Mody Road, Tsim Sha Tsui East, Kowloon

1896|KAMPO EMPLOYMENT AGENCY|Shop 49B, Ground floor, Belvedere Square, Belvedere Garden Phase 3, 625 Castle Peak Road, Tsuen Wan, New Territories
1574|Fu Yat Employment Company|Shop 49B, Ground floor, Belvedere Square, Belvedere Garden Phase 3, 625 Castle Peak Road, Tsuen Wan, New Territories
3132|STAR CARE EMPLOYMENT AGENCY|Shop 49B, Ground floor, Belvedere Square, Belvedere Garden Phase 3, 625 Castle Peak Road, Tsuen Wan, New Territories
3072|FESDI EMPLOYMENT CENTRE|Shop 49B, Ground floor, Belvedere Square, Belvedere Garden Phase 3, 625 Castle Peak Road, Tsuen Wan, New Territories

2097|HAPPY SPRING CARE SERVICE COMPANY|Room 411, 4th floor, Song Ling Industrial Building, 40-42 Ta Chuen Ping Street, Kwai Chung, New Territories
1105|Mei Maid Employment Agency|Room 411, 4th floor, Song Ling Industrial Building, 40-42 Ta Chuen Ping Street, Kwai Chung, New Territories

2197|Top Reliance Professionals Deployment Services Company|Room 606, 6th floor, Tung Ming Building, 40-42 Des Voeux Road Central, Central, Hong Kong
1414|WAIKIKI SERVICES & TRADING|Room 606, 6th floor, Tung Ming Building, 40-42 Des Voeux Road Central, Central, Hong Kong
3819|GOOD COMPANION EMPLOYMENT CENTER|Room 606, 6th floor, Tung Ming Building, 40-42 Des Voeux Road Central, Central, Hong Kong

2205|Ensemble Human Resources Co. Limited|Room 926, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
525|CROWN BRILLIANT AGENCY LIMITED|Room 926, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
711|Nan Fung Employment Service Centre Limited|Room 926, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
3628|Prime Services & Trading Co|Room 926, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1081|WD Employment Agency Co.|Room 926, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

2257|MING MING EMPLOYMENT AGENCY|Room 12D, 18th floor. Witty Commercial Centre, 1A-1L Tung Choi Street, Mong Kok, Kowloon
1174|Grand Royal (AFT) Employment|Room 12D, 18th floor. Witty Commercial Centre, 1A-1L Tung Choi Street, Mong Kok, Kowloon
3070|FESDI EMPLOYMENT CENTRE|Room 12D, 18th floor. Witty Commercial Centre, 1A-1L Tung Choi Street, Mong Kok, Kowloon

2510|Abundance Employment Agency|Room 2606, 26th floor, Golden Era Plaza, 39 Sai Yee Street, Mong Kok, Kowloon
2147|GUARDIAN EMPLOYMENT AGENCY|Room 2606, 26th floor, Golden Era Plaza, 39 Sai Yee Street, Mong Kok, Kowloon

2896|HOME OF THE ELDERLY HUMAN RESOURCES CONSULTANTS|Room 12, 11th floor, Block A, Hong Kong Industrial Centre, 489-491 Castle Peak Road, Lai Chi Kok, Kowloon
4051|EMINENT TALENTS|Room 12, 11th floor, Block A, Hong Kong Industrial Centre, 489-491 Castle Peak Road, Lai Chi Kok, Kowloon

3102|UP STAR EMPLOYMENT AGENCY LIMITED|Shop 0105, Ground floor, Smiling Shaukeiwan Plaza, 17 Nam Hong Street, Shau Kei Wan, Hong Kong
3383|Best of Best (BOB) Employment Centre|Shop 0105, Ground floor, Smiling Shaukeiwan Plaza, 17 Nam Hong Street, Shau Kei Wan, Hong Kong
1486|EAST ASIA BRIDGE CONSULT LIMITED|Shop 0105, Ground floor, Smiling Shaukeiwan Plaza, 17 Nam Hong Street, Shau Kei Wan, Hong Kong

3160|WIN ELEGANT DEVELOPMENT LIMITED|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories
304|Technic Employment Service Centre Limited|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories
1291|Skytrend Employment Agency|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories
573|Jumbo International Maid Employment Agency|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories
3093|UNIQUE EMPLOYMENT CENTRE LIMITED|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories
3321|O-raiser Employment Agency Company Limited|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories

3204|CITY EMPLOYMENT PARADISE CO.|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
1267|KA ON EMPLOYMENT COMPANY|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
537|LEADER EMPLOYMENT COMPANY LIMITED|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
568|Ming Hay Employment Services Company|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
2250|HOME CARE EMPLOYMENT AGENCY LIMITED|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
2540|MABEL EMPLOYMENT AGENCY|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
4038|BRIGHT STAR EMPLOYMENT AGENCY|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories

3315|The Health Elements International Limited|Room 1504, 15th floor, Island Centre, 1 Great George Street, Causeway Bay, Hong Kong
574|Jumbo International Maid Employment Agency|Room 1504, 15th floor, Island Centre, 1 Great George Street, Causeway Bay, Hong Kong
648|K and B Employment Centre|Room 1504, 15th floor, Island Centre, 1 Great George Street, Causeway Bay, Hong Kong
3349|SMOOTH MAID EMPLOYMENT AGENCY LIMITED|Room 1504, 15th floor, Island Centre, 1 Great George Street, Causeway Bay, Hong Kong

3403|Ansin Employment Services|Room 501, 5th floor, Tung Sun Commercial Centre, 194-200 Lockhart Road, Wan Chai, Hong Kong
2549|HELPER SEARCH TECHNOLOGIES LIMITED|Room 501, 5th floor, Tung Sun Commercial Centre, 194-200 Lockhart Road, Wan Chai, Hong Kong

3444|BEM-BEM EMPLOYMENT AGENCY|Shop 124-125, Basement of Maximall, 233 Electric Road, North Point, Hong Kong
3467|DILIGENT EMPLOYMENT|Shop 124-125, Basement of Maximall, 233 Electric Road, North Point, Hong Kong

3577|Ensemble Human Resources Co. Limited|Shop 2, Ground floor, Winland Building, 1A-1F, 1-13 Shui Che Kwun Street, Yuen Long, New Territories
1631|HOUSE MAID AGENCY LIMITED|Shop 2, Ground floor, Winland Building, 1A-1F, 1-13 Shui Che Kwun Street, Yuen Long, New Territories
568|Ming Hay Employment Services Company|Shop 2, Ground floor, Winland Building, 1A-1F, 1-13 Shui Che Kwun Street, Yuen Long, New Territories

3638|WILLPOWER EMPLOYMENT CONSULTANT|Shop 9, 1st floor, Pei Ho Building, 115 Fuk Wa Street, Sham Shui Po, Kowloon
4156|TOKO-OK EMPLOYMENT AGENCY|Shop 9, 1st floor, Pei Ho Building, 115 Fuk Wa Street, Sham Shui Po, Kowloon

3658|By Your Side (BYS) Employment Centre Limited|Shop 133, 1st floor, Godfrey Centre, 175-185 Lai Chi Kok Road, Lai Chi Kok, Kowloon
4034|Smart Joy Employment Agency|Shop 133, 1st floor, Godfrey Centre, 175-185 Lai Chi Kok Road, Lai Chi Kok, Kowloon

3671|LEWESKOOL CONSULTING CO. LIMITED|Room 2512, 25th floor, Office Tower, Langham Place, 8 Argyle Street, Mong Kok, Kowloon
1618|ON FAT EMPLOYMENT CO. LIMITED|Room 2512, 25th floor, Office Tower, Langham Place, 8 Argyle Street, Mong Kok, Kowloon
2789|JOVIAL EMPLOYMENT CENTRE|Room 2512, 25th floor, Office Tower, Langham Place, 8 Argyle Street, Mong Kok, Kowloon
3212|FAIR CHOICE DOMESTIC HELPER SERVICES|Room 2512, 25th floor, Office Tower, Langham Place, 8 Argyle Street, Mong Kok, Kowloon

3744|Forester Employment Agency Limited|Room 1201, 12th floor, Kai Tak Commercial Building, 317-319 Des Voeux Road Central, Sheung Wan, Hong Kong
4081|SinoFilipino Company Limited|Room 1201, 12th floor, Kai Tak Commercial Building, 317-319 Des Voeux Road Central, Sheung Wan, Hong Kong

3779|Arch Professional Services Limited|Room 1505, 15th floor, Yu Sung Boon Building, 107-111 Des Voeux Road Central, Central, Hong Kong
359|Caring Employment Centre|Room 1505, 15th floor, Yu Sung Boon Building, 107-111 Des Voeux Road Central, Central, Hong Kong
1920|TOP RESOURCES CONSULTANCY COMPANY|Room 1505, 15th floor, Yu Sung Boon Building, 107-111 Des Voeux Road Central, Central, Hong Kong
1029|Tailormaid Consultants Company Limited|Room 1505, 15th floor, Yu Sung Boon Building, 107-111 Des Voeux Road Central, Central, Hong Kong
126|HK-Philippines Employment Agency|Room 1505, 15th floor, Yu Sung Boon Building, 107-111 Des Voeux Road Central, Central, Hong Kong

3791|Perfect Helpers Limited|Room 501, 5th floor, Tung Sun Commercial Centre, 194-200 Lockhart Road, Wan Chai, Hong Kong
2549|HELPER SEARCH TECHNOLOGIES LIMITED|Room 501, 5th floor, Tung Sun Commercial Centre, 194-200 Lockhart Road, Wan Chai, Hong Kong

3806|BBDS TRADING|Shop 12B, 3rd floor, Tung Yick Building, 8 Yu King Square, Yuen Long, New Territories
1160|INDO INDAH EMPLOYMENT AGENCY|Shop 12B, 3rd floor, Tung Yick Building, 8 Yu King Square, Yuen Long, New Territories
4224|Helper Land|Shop 12B, 3rd floor, Tung Yick Building, 8 Yu King Square, Yuen Long, New Territories
3148|PS ZEST EMPLOYMENT SERVICES AND TRADING CO.|Shop 12B, 3rd floor, Tung Yick Building, 8 Yu King Square, Yuen Long, New Territories

3819|GOOD COMPANION EMPLOYMENT CENTER|Room 306, 6th floor, Yue's House, 304-306 Des Voeux Road Central, Central, Hong Kong
2197|Top Reliance Professionals Deployment Services Company|Room 306, 6th floor, Yue's House, 304-306 Des Voeux Road Central, Central, Hong Kong

3894|MISSION EMPLOYMENT AGENCY LIMITED|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
3770|Prosperity Employment Centre|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
434|A.V.M.S. Limited|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
542|LEADER EMPLOYMENT COMPANY LIMITED|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
557|Get Maid Agency|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
868|Chin House Employment Agency Limited|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
1282|Sunny Day Employment Agency|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
93|Wellmark Employment Services Consultant|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
488|New Star Co|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
1968|Yuk Fai Employment Agency|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
2898|EVERBEST MAIDS EMPLOYMENT AGENCY|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
3136|MY SWEET HOME EMPLOYMENT AGENCY|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories

3905|Takecare Employment Agency|Shop 21, 1st floor, Fu Tor Loy Sun Chuen, 34 Cherry Street, Tai Kok Tsui, Kowloon
